Date,Open,High,Low,Close,Adj Close,Volume
2018-06-19,16.305000,16.330000,16.299999,16.302999,16.302999,115
2018-06-20,16.289000,16.289000,16.289000,16.289000,16.289000,0
2018-06-21,16.306000,16.306000,16.306000,16.306000,16.306000,0
2018-06-22,16.305000,16.438999,16.295000,16.438999,16.438999,6
2018-06-25,16.309999,16.309999,16.295000,16.308001,16.308001,2
2018-06-26,16.238001,16.238001,16.238001,16.238001,16.238001,4
2018-06-27,16.139000,16.139000,16.139000,16.139000,16.139000,96137
2018-06-28,16.035000,16.094999,15.880000,15.951000,15.951000,28819
2018-06-29,15.965000,16.115000,15.910000,16.104000,16.104000,2765
2018-07-02,16.055000,16.055000,15.730000,15.744000,15.744000,1009
2018-07-03,15.790000,15.980000,15.740000,15.952000,15.952000,332
2018-07-05,16.014999,16.049999,15.895000,16.007999,16.007999,207
2018-07-06,15.945000,16.000000,15.930000,15.981000,15.981000,163
2018-07-09,16.170000,16.170000,16.052999,16.052999,16.052999,39
2018-07-10,16.003000,16.003000,16.003000,16.003000,16.003000,43
2018-07-11,15.732000,15.735000,15.732000,15.732000,15.732000,53
2018-07-12,15.870000,15.935000,15.870000,15.898000,15.898000,39
2018-07-13,15.905000,15.905000,15.710000,15.739000,15.739000,63
2018-07-16,15.725000,15.735000,15.725000,15.735000,15.735000,7
2018-07-17,15.710000,15.710000,15.505000,15.546000,15.546000,365
2018-07-18,15.420000,15.503000,15.355000,15.503000,15.503000,29
2018-07-19,15.210000,15.340000,15.135000,15.340000,15.340000,46
2018-07-20,15.400000,15.490000,15.400000,15.490000,15.490000,279
2018-07-23,15.505000,15.505000,15.355000,15.368000,15.368000,15
2018-07-24,15.345000,15.495000,15.345000,15.463000,15.463000,65
2018-07-25,15.435000,15.533000,15.435000,15.533000,15.533000,48
2018-07-26,15.570000,15.570000,15.375000,15.438000,15.438000,104
2018-07-27,15.355000,15.495000,15.355000,15.436000,15.436000,227
2018-07-30,15.440000,15.475000,15.410000,15.475000,15.475000,322
2018-07-31,15.555000,15.555000,15.500000,15.500000,15.500000,352
2018-08-01,15.420000,15.420000,15.394000,15.394000,15.394000,19
2018-08-02,15.375000,15.375000,15.260000,15.329000,15.329000,183
2018-08-03,15.455000,15.455000,15.406000,15.406000,15.406000,7
2018-08-06,15.292000,15.292000,15.292000,15.292000,15.292000,1
2018-08-07,15.317000,15.317000,15.317000,15.317000,15.317000,0
2018-08-08,15.376000,15.390000,15.376000,15.376000,15.376000,4
2018-08-09,15.419000,15.419000,15.419000,15.419000,15.419000,141
2018-08-10,15.425000,15.425000,15.266000,15.266000,15.266000,20
2018-08-13,15.240000,15.240000,14.953000,14.953000,14.953000,5
2018-08-14,15.025000,15.025000,15.025000,15.025000,15.025000,2
2018-08-15,15.040000,15.040000,14.395000,14.421000,14.421000,186
2018-08-16,14.660000,14.710000,14.635000,14.697000,14.697000,138
2018-08-17,14.625000,14.750000,14.595000,14.616000,14.616000,19
2018-08-20,14.700000,14.700000,14.630000,14.655000,14.655000,16
2018-08-21,14.751000,14.751000,14.751000,14.751000,14.751000,0
2018-08-22,14.700000,14.735000,14.700000,14.735000,14.735000,1
2018-08-23,14.625000,14.625000,14.485000,14.527000,14.527000,3
2018-08-24,14.470000,14.820000,14.470000,14.779000,14.779000,41
2018-08-27,14.844000,14.844000,14.844000,14.844000,14.844000,0
2018-08-28,14.820000,14.820000,14.767000,14.767000,14.767000,1
2018-08-29,14.688000,14.688000,14.688000,14.688000,14.688000,68753
2018-08-30,14.685000,14.710000,14.430000,14.477000,14.477000,15963
2018-08-31,14.485000,14.650000,14.425000,14.438000,14.438000,608
2018-09-04,14.400000,14.400000,13.960000,14.061000,14.061000,750
2018-09-05,14.085000,14.165000,14.050000,14.118000,14.118000,240
2018-09-06,14.130000,14.225000,14.050000,14.075000,14.075000,191
2018-09-07,14.095000,14.140000,14.040000,14.067000,14.067000,132
2018-09-10,14.040000,14.145000,14.040000,14.079000,14.079000,65
2018-09-11,14.110000,14.110000,13.910000,14.052000,14.052000,99
2018-09-12,14.065000,14.192000,14.005000,14.192000,14.192000,64
2018-09-13,14.135000,14.255000,14.135000,14.143000,14.143000,80
2018-09-14,14.110000,14.175000,14.030000,14.042000,14.042000,55
2018-09-17,13.980000,14.130000,13.980000,14.122000,14.122000,32
2018-09-18,14.115000,14.115000,14.060000,14.084000,14.084000,925
2018-09-19,14.210000,14.215000,14.189000,14.189000,14.189000,462
2018-09-20,14.190000,14.245000,14.190000,14.215000,14.215000,507
2018-09-21,14.265000,14.269000,14.260000,14.269000,14.269000,9
2018-09-24,14.250000,14.320000,14.205000,14.251000,14.251000,27
2018-09-25,14.420000,14.440000,14.398000,14.398000,14.398000,17
2018-09-26,14.330000,14.330000,14.305000,14.305000,14.305000,393
2018-09-27,14.320000,14.385000,14.120000,14.201000,14.201000,138
2018-09-28,14.180000,14.623000,14.180000,14.623000,14.623000,49
2018-10-01,14.350000,14.422000,14.350000,14.422000,14.422000,83
2018-10-02,14.420000,14.740000,14.420000,14.610000,14.610000,63
2018-10-03,14.735000,14.735000,14.590000,14.590000,14.590000,24
2018-10-04,14.510000,14.510000,14.510000,14.510000,14.510000,0
2018-10-05,14.569000,14.569000,14.569000,14.569000,14.569000,0
2018-10-08,14.215000,14.259000,14.215000,14.259000,14.259000,2
2018-10-09,14.329000,14.329000,14.329000,14.329000,14.329000,0
2018-10-10,14.255000,14.260000,14.255000,14.255000,14.255000,1
2018-10-11,14.260000,14.565000,14.230000,14.535000,14.535000,9
2018-10-12,14.564000,14.564000,14.564000,14.564000,14.564000,40
2018-10-15,14.656000,14.665000,14.656000,14.656000,14.656000,1
2018-10-16,14.630000,14.630000,14.630000,14.630000,14.630000,74
2018-10-17,14.592000,14.592000,14.592000,14.592000,14.592000,0
2018-10-18,14.533000,14.533000,14.533000,14.533000,14.533000,0
2018-10-19,14.579000,14.579000,14.579000,14.579000,14.579000,0
2018-10-22,14.522000,14.522000,14.522000,14.522000,14.522000,110
2018-10-23,14.728000,14.728000,14.728000,14.728000,14.728000,2
2018-10-24,14.665000,14.665000,14.611000,14.611000,14.611000,33
2018-10-25,14.565000,14.565000,14.565000,14.565000,14.565000,0
2018-10-26,14.635000,14.635000,14.635000,14.635000,14.635000,0
2018-10-29,14.377000,14.377000,14.377000,14.377000,14.377000,101
2018-10-30,14.460000,14.460000,14.340000,14.403000,14.403000,428
2018-10-31,14.420000,14.420000,14.229000,14.229000,14.229000,14
2018-11-01,14.729000,14.729000,14.729000,14.729000,14.729000,11
2018-11-02,14.707000,14.707000,14.707000,14.707000,14.707000,3
2018-11-05,14.604000,14.604000,14.604000,14.604000,14.604000,29
2018-11-06,14.580000,14.580000,14.458000,14.458000,14.458000,4
2018-11-07,14.540000,14.645000,14.528000,14.528000,14.528000,6
2018-11-08,14.386000,14.386000,14.386000,14.386000,14.386000,29
2018-11-09,14.103000,14.103000,14.103000,14.103000,14.103000,10
2018-11-12,14.100000,14.100000,13.974000,13.974000,13.974000,2
2018-11-13,14.000000,14.015000,13.945000,13.952000,13.952000,9
2018-11-14,14.055000,14.055000,14.055000,14.055000,14.055000,0
2018-11-15,14.237000,14.237000,14.237000,14.237000,14.237000,3
2018-11-16,14.358000,14.358000,14.358000,14.358000,14.358000,0
2018-11-19,14.381000,14.381000,14.381000,14.381000,14.381000,1
2018-11-20,14.380000,14.380000,14.247000,14.247000,14.247000,76
2018-11-21,14.340000,14.480000,14.330000,14.480000,14.480000,3
2018-11-23,14.235000,14.235000,14.221000,14.221000,14.221000,3
2018-11-26,14.183000,14.183000,14.183000,14.183000,14.183000,0
2018-11-27,14.062000,14.062000,14.062000,14.062000,14.062000,0
2018-11-28,14.303000,14.303000,14.303000,14.303000,14.303000,84402
2018-11-29,14.290000,14.335000,14.205000,14.273000,14.273000,23378
2018-11-30,14.270000,14.280000,13.985000,14.094000,14.094000,1093
2018-12-03,14.210000,14.475000,14.185000,14.381000,14.381000,342
2018-12-04,14.385000,14.521000,14.385000,14.521000,14.521000,65
2018-12-06,14.420000,14.420000,14.330000,14.390000,14.390000,48
2018-12-07,14.405000,14.572000,14.405000,14.572000,14.572000,88
2018-12-10,14.565000,14.565000,14.478000,14.478000,14.478000,42
2018-12-11,14.500000,14.685000,14.499000,14.499000,14.499000,221
2018-12-12,14.620000,14.730000,14.620000,14.725000,14.725000,162
2018-12-13,14.729000,14.729000,14.725000,14.729000,14.729000,47
2018-12-14,14.490000,14.513000,14.490000,14.513000,14.513000,19
2018-12-17,14.560000,14.639000,14.560000,14.639000,14.639000,81
2018-12-18,14.605000,14.605000,14.585000,14.585000,14.585000,28
2018-12-19,14.702000,14.702000,14.702000,14.702000,14.702000,35
2018-12-20,14.530000,14.753000,14.530000,14.753000,14.753000,116
2018-12-21,14.583000,14.583000,14.583000,14.583000,14.583000,35
2018-12-24,14.701000,14.701000,14.701000,14.701000,14.701000,0
2018-12-26,14.980000,15.050000,14.980000,15.004000,15.004000,85
2018-12-27,15.191000,15.191000,15.191000,15.191000,15.191000,757
2018-12-28,15.190000,15.326000,15.190000,15.326000,15.326000,233
2018-12-31,15.410000,15.445000,15.410000,15.433000,15.433000,17
2019-01-02,15.520000,15.570000,15.420000,15.542000,15.542000,91
2019-01-03,15.706000,15.706000,15.706000,15.706000,15.706000,7
2019-01-04,15.690000,15.695000,15.620000,15.695000,15.695000,12
2019-01-07,15.750000,15.750000,15.669000,15.669000,15.669000,34
2019-01-08,15.626000,15.626000,15.626000,15.626000,15.626000,27
2019-01-09,15.700000,15.700000,15.653000,15.653000,15.653000,15
2019-01-10,15.561000,15.561000,15.561000,15.561000,15.561000,22
2019-01-11,15.595000,15.615000,15.577000,15.577000,15.577000,43
2019-01-14,15.590000,15.615000,15.590000,15.609000,15.609000,38
2019-01-15,15.610000,15.625000,15.546000,15.546000,15.546000,64
2019-01-16,15.535000,15.600000,15.535000,15.564000,15.564000,7
2019-01-17,15.467000,15.510000,15.467000,15.467000,15.467000,27
2019-01-18,15.330000,15.330000,15.290000,15.330000,15.330000,14
2019-01-22,15.295000,15.295000,15.140000,15.259000,15.259000,16
2019-01-23,15.310000,15.320000,15.280000,15.317000,15.317000,10
2019-01-24,15.238000,15.270000,15.238000,15.238000,15.238000,7
2019-01-25,15.250000,15.639000,15.250000,15.639000,15.639000,7
2019-01-28,15.595000,15.709000,15.595000,15.709000,15.709000,7
2019-01-29,15.786000,15.786000,15.786000,15.786000,15.786000,120
2019-01-30,15.805000,15.885000,15.805000,15.880000,15.880000,65
2019-01-31,16.059999,16.139999,16.000000,16.021999,16.021999,64
2019-02-01,16.010000,16.010000,15.860000,15.880000,15.880000,79
2019-02-04,15.837000,15.837000,15.837000,15.837000,15.837000,26
2019-02-05,15.790000,15.790000,15.790000,15.790000,15.790000,10
2019-02-06,15.710000,15.710000,15.656000,15.656000,15.656000,13
2019-02-07,15.660000,15.690000,15.660000,15.675000,15.675000,6
2019-02-08,15.820000,15.820000,15.773000,15.773000,15.773000,2
2019-02-11,15.657000,15.657000,15.650000,15.657000,15.657000,2
2019-02-12,15.660000,15.660000,15.660000,15.660000,15.660000,0
2019-02-13,15.710000,15.755000,15.605000,15.624000,15.624000,30
2019-02-14,15.500000,15.500000,15.500000,15.500000,15.500000,0
2019-02-15,15.723000,15.723000,15.723000,15.723000,15.723000,2
2019-02-19,15.947000,15.947000,15.947000,15.947000,15.947000,0
2019-02-20,16.157000,16.157000,16.059999,16.157000,16.157000,2
2019-02-21,15.970000,15.970000,15.791000,15.791000,15.791000,12
2019-02-22,15.908000,15.908000,15.908000,15.908000,15.908000,12
2019-02-25,15.945000,15.945000,15.825000,15.825000,15.825000,1
2019-02-26,15.827000,15.827000,15.827000,15.827000,15.827000,60807
2019-02-27,15.890000,15.920000,15.645000,15.672000,15.672000,17247
2019-02-28,15.675000,15.765000,15.520000,15.538000,15.538000,1031
2019-03-01,15.555000,15.575000,15.080000,15.169000,15.169000,585
2019-03-04,15.170000,15.205000,15.005000,15.017000,15.017000,317
2019-03-05,15.025000,15.075000,15.005000,15.020000,15.020000,222
2019-03-06,15.025000,15.025000,14.975000,15.003000,15.003000,25
2019-03-07,15.025000,15.025000,14.920000,14.960000,14.960000,8
2019-03-08,15.045000,15.272000,15.045000,15.272000,15.272000,11
2019-03-11,15.215000,15.215000,15.197000,15.197000,15.197000,16
2019-03-12,15.338000,15.400000,15.338000,15.338000,15.338000,23
2019-03-13,15.375000,15.420000,15.370000,15.381000,15.381000,110
2019-03-14,15.185000,15.185000,15.090000,15.101000,15.101000,20
2019-03-15,15.245000,15.255000,15.220000,15.253000,15.253000,5
2019-03-18,15.251000,15.251000,15.251000,15.251000,15.251000,0
2019-03-19,15.315000,15.315000,15.300000,15.301000,15.301000,21
2019-03-20,15.285000,15.290000,15.220000,15.245000,15.245000,94
2019-03-21,15.520000,15.520000,15.372000,15.372000,15.372000,3
2019-03-22,15.345000,15.345000,15.345000,15.345000,15.345000,0
2019-03-25,15.515000,15.515000,15.500000,15.507000,15.507000,6
2019-03-26,15.400000,15.420000,15.371000,15.371000,15.371000,45
2019-03-27,15.239000,15.239000,15.239000,15.239000,15.239000,375
2019-03-28,15.230000,15.235000,14.910000,14.921000,14.921000,343
2019-03-29,14.930000,15.065000,14.930000,15.060000,15.060000,23
2019-04-01,15.035000,15.135000,15.000000,15.051000,15.051000,55
2019-04-02,14.940000,15.025000,14.940000,15.018000,15.018000,36
2019-04-03,15.020000,15.059000,15.020000,15.059000,15.059000,2
2019-04-04,15.041000,15.041000,15.041000,15.041000,15.041000,0
2019-04-05,15.043000,15.043000,15.043000,15.043000,15.043000,0
2019-04-08,15.173000,15.173000,15.173000,15.173000,15.173000,0
2019-04-09,15.260000,15.260000,15.168000,15.168000,15.168000,1
2019-04-10,15.170000,15.205000,15.095000,15.201000,15.201000,18
2019-04-11,15.140000,15.140000,14.824000,14.824000,14.824000,1
2019-04-12,14.920000,14.920000,14.920000,14.920000,14.920000,3
2019-04-15,14.948000,14.948000,14.948000,14.948000,14.948000,0
2019-04-16,14.891000,14.891000,14.891000,14.891000,14.891000,0
2019-04-17,14.921000,14.921000,14.921000,14.921000,14.921000,0
2019-04-18,14.890000,14.937000,14.890000,14.937000,14.937000,1
2019-04-22,14.957000,14.957000,14.957000,14.957000,14.957000,0
2019-04-23,14.773000,14.773000,14.773000,14.773000,14.773000,0
2019-04-24,14.898000,14.898000,14.898000,14.898000,14.898000,0
2019-04-25,14.885000,14.885000,14.861000,14.861000,14.861000,1
2019-04-26,15.002000,15.002000,15.002000,15.002000,15.002000,78208
2019-04-29,15.030000,15.035000,14.820000,14.844000,14.844000,18270
2019-04-30,14.870000,14.960000,14.770000,14.900000,14.900000,690
2019-05-01,14.885000,14.890000,14.570000,14.645000,14.645000,565
2019-05-02,14.600000,14.625000,14.525000,14.540000,14.540000,796
2019-05-03,14.560000,14.907000,14.560000,14.907000,14.907000,242
2019-05-06,14.870000,14.920000,14.725000,14.857000,14.857000,82
2019-05-07,14.850000,14.865000,14.770000,14.860000,14.860000,150
2019-05-08,14.890000,14.895000,14.785000,14.792000,14.792000,85
2019-05-09,14.705000,14.720000,14.700000,14.707000,14.707000,16
2019-05-10,14.720000,14.730000,14.690000,14.726000,14.726000,22
2019-05-13,14.720000,14.720000,14.585000,14.713000,14.713000,27
2019-05-14,14.710000,14.752000,14.710000,14.752000,14.752000,1
2019-05-15,14.755000,14.765000,14.752000,14.752000,14.752000,4
2019-05-16,14.755000,14.755000,14.440000,14.479000,14.479000,241
2019-05-17,14.485000,14.580000,14.345000,14.348000,14.348000,156
2019-05-20,14.365000,14.420000,14.340000,14.409000,14.409000,13
2019-05-21,14.405000,14.405000,14.325000,14.373000,14.373000,49
2019-05-22,14.400000,14.425000,14.390000,14.414000,14.414000,105
2019-05-23,14.545000,14.577000,14.540000,14.577000,14.577000,4
2019-05-24,14.550000,14.550000,14.520000,14.520000,14.520000,17
2019-05-28,14.300000,14.310000,14.245000,14.281000,14.281000,73
2019-05-29,14.372000,14.372000,14.372000,14.372000,14.372000,258
2019-05-30,14.355000,14.485000,14.305000,14.460000,14.460000,136
2019-05-31,14.465000,14.540000,14.465000,14.530000,14.530000,62
2019-06-03,14.720000,14.720000,14.703000,14.703000,14.703000,3
2019-06-04,14.750000,14.750000,14.732000,14.732000,14.732000,2
2019-06-05,15.000000,15.000000,14.754000,14.754000,14.754000,50
2019-06-06,14.890000,14.890000,14.868000,14.868000,14.868000,1
2019-06-07,15.000000,15.125000,14.994000,14.994000,14.994000,4
2019-06-10,14.605000,14.605000,14.605000,14.605000,14.605000,0
2019-06-11,14.706000,14.706000,14.706000,14.706000,14.706000,0
2019-06-12,14.722000,14.722000,14.722000,14.722000,14.722000,0
2019-06-13,14.871000,14.871000,14.871000,14.871000,14.871000,1
2019-06-14,14.782000,14.782000,14.782000,14.782000,14.782000,240
2019-06-17,14.814000,14.814000,14.814000,14.814000,14.814000,3
2019-06-18,14.980000,14.980000,14.980000,14.980000,14.980000,1
2019-06-19,14.945000,14.945000,14.945000,14.945000,14.945000,0
2019-06-20,15.469000,15.469000,15.469000,15.469000,15.469000,103
2019-06-21,15.295000,15.305000,15.260000,15.273000,15.273000,4
2019-06-24,15.368000,15.368000,15.368000,15.368000,15.368000,24
2019-06-25,15.291000,15.291000,15.291000,15.291000,15.291000,0
2019-06-26,15.283000,15.283000,15.283000,15.283000,15.283000,93664
2019-06-27,15.275000,15.275000,15.120000,15.205000,15.205000,21835
2019-06-28,15.220000,15.295000,15.180000,15.253000,15.253000,842
2019-07-01,15.170000,15.245000,15.075000,15.106000,15.106000,227
2019-07-02,15.125000,15.200000,14.995000,15.154000,15.154000,132
2019-07-03,15.420000,15.420000,15.240000,15.252000,15.252000,12
2019-07-05,15.245000,15.250000,14.885000,14.918000,14.918000,107
2019-07-08,14.965000,15.060000,14.925000,14.972000,14.972000,23
2019-07-09,15.045000,15.068000,15.045000,15.068000,15.068000,1
2019-07-10,15.055000,15.147000,15.000000,15.147000,15.147000,5
2019-07-11,15.225000,15.230000,15.067000,15.067000,15.067000,36
2019-07-12,15.075000,15.185000,15.055000,15.161000,15.161000,7
2019-07-15,15.260000,15.290000,15.260000,15.290000,15.290000,16
2019-07-16,15.295000,15.645000,15.295000,15.600000,15.600000,41
2019-07-17,15.730000,15.893000,15.730000,15.893000,15.893000,85
2019-07-18,15.980000,16.120001,15.980000,16.120001,16.120001,61
2019-07-19,16.275000,16.504999,16.117001,16.117001,16.117001,68
2019-07-22,16.295000,16.340000,16.290001,16.340000,16.340000,161
2019-07-23,16.405001,16.405001,16.405001,16.405001,16.405001,73
2019-07-24,16.299999,16.554001,16.299999,16.554001,16.554001,45
2019-07-25,16.400000,16.415001,16.339001,16.339001,16.339001,64
2019-07-26,16.420000,16.424999,16.325001,16.325001,16.325001,25
2019-07-29,16.368000,16.368000,16.368000,16.368000,16.368000,446
2019-07-30,16.370001,16.549999,16.370001,16.495001,16.495001,331
2019-07-31,16.510000,16.510000,16.219999,16.346001,16.346001,224
2019-08-01,16.105000,16.299999,15.895000,16.121000,16.121000,74
2019-08-02,16.135000,16.222000,16.059999,16.222000,16.222000,78
2019-08-05,16.150000,16.434999,16.125000,16.344999,16.344999,79
2019-08-06,16.405001,16.405001,16.405001,16.405001,16.405001,54
2019-08-07,17.156000,17.156000,17.156000,17.156000,17.156000,89
2019-08-08,16.900999,16.900999,16.900999,16.900999,16.900999,157
2019-08-09,16.896999,16.896999,16.896999,16.896999,16.896999,91
2019-08-12,16.875000,17.039000,16.860001,17.039000,17.039000,121
2019-08-13,17.309999,17.315001,16.955999,16.955999,16.955999,22
2019-08-14,17.253000,17.253000,17.253000,17.253000,17.253000,48
2019-08-15,17.188000,17.188000,17.188000,17.188000,17.188000,47
2019-08-16,17.096001,17.096001,17.096001,17.096001,17.096001,0
2019-08-19,16.914000,16.914000,16.914000,16.914000,16.914000,1
2019-08-20,17.065001,17.122000,17.065001,17.122000,17.122000,4
2019-08-21,17.125000,17.125000,17.120001,17.125000,17.125000,2
2019-08-22,17.014000,17.014000,17.014000,17.014000,17.014000,0
2019-08-23,17.395000,17.395000,17.395000,17.395000,17.395000,0
2019-08-26,17.540001,17.624001,17.540001,17.624001,17.624001,4
2019-08-27,18.139000,18.139000,18.139000,18.139000,18.139000,2
2019-08-28,18.240000,18.304001,18.235001,18.304001,18.304001,97738
2019-08-29,18.299999,18.615000,17.985001,18.167000,18.167000,22272
2019-08-30,18.195000,18.410000,18.020000,18.184999,18.184999,1479
2019-09-03,18.450001,19.225000,18.250000,19.079000,19.079000,828
2019-09-04,19.215000,19.540001,19.215000,19.391001,19.391001,462
2019-09-05,19.485001,19.485001,18.424999,18.656000,18.656000,386
2019-09-06,18.629999,18.684999,17.968000,17.968000,17.968000,343
2019-09-09,18.205000,18.205000,17.950001,18.018999,18.018999,517
2019-09-10,17.770000,18.084999,17.770000,18.041000,18.041000,190
2019-09-11,18.065001,18.070000,18.030001,18.031000,18.031000,320
2019-09-12,18.070000,18.165001,18.030001,18.041000,18.041000,135
2019-09-13,18.004999,18.004999,17.405001,17.436001,17.436001,201
2019-09-16,17.780001,17.900999,17.780001,17.900999,17.900999,40
2019-09-17,18.016001,18.016001,18.016001,18.016001,18.016001,99
2019-09-18,17.795000,17.795000,17.795000,17.795000,17.795000,4
2019-09-19,17.815001,17.815001,17.725000,17.773001,17.773001,135
